spp_code,rmin_binned,VD.median,MST.median,ER.median,CR.median,spp_name_ucbg,spp_name_WP,canonical_author,genus_WP,family_WP,order_apg4,clade,sampling_date_YYYYMMDD,collectors,accession_number,ucbg_bed,ucbg_area,growth_form,evol_distinct
Mal_pal,0.6,0.817727577,0.933792171,0.7784290760000001,0.32406391,Malacothamnus palmeri,Malacothamnus palmeri,(S. Watson) Greene,Malacothamnus,Malvaceae,Malvales,rosids,20210706,"Mickey, Adrian, Lisa, James, Sophia",851139,23B,California,shrub,0.0906
Mal_pal,0.9,0.1052014585,1,0.08808815349999999,0.131052459,Malacothamnus palmeri,Malacothamnus palmeri,(S. Watson) Greene,Malacothamnus,Malvaceae,Malvales,rosids,20210706,"Mickey, Adrian, Lisa, James, Sophia",851139,23B,California,shrub,0.0906
Mel_maj,0.3,5.043479822,0.678345551,0.6739367005,0.672381029,Melianthus major,Melianthus major,L.,Melianthus,Francoaceae,Geraniales,rosids,20210222; 20210727,"Ilaine, Mickey, Adrian; Ilaine, Ethan",491818,145,Africa,shrub,0.0457
Mel_maj,0.6,0.1157243625,0.95448552,1.310979906,0.1245886255,Melianthus major,Melianthus major,L.,Melianthus,Francoaceae,Geraniales,rosids,20210222; 20210727,"Ilaine, Mickey, Adrian; Ilaine, Ethan",491818,145,Africa,shrub,0.0457
Mel_maj,0.9,0.065289364,0.990930774,1.3139041219999998,0.124879541,Melianthus major,Melianthus major,L.,Melianthus,Francoaceae,Geraniales,rosids,20210222; 20210727,"Ilaine, Mickey, Adrian; Ilaine, Ethan",491818,145,Africa,shrub,0.0457
Met_dav,0.3,0.9861331095,0.8001522525,0.910552515,0.6182769779999999,Metapanax davidii,Metapanax davidii,(Franch.) J. Wen & Frodin,Metapanax,Araliaceae,Apiales,asterids,20210224,"Ilaine, Mickey, Eric",930209,236,Asia,tree,0.0328
Met_dav,0.6,0.2906099205,0.9552532970000001,1.400177527,0.5624360694999999,Metapanax davidii,Metapanax davidii,(Franch.) J. Wen & Frodin,Metapanax,Araliaceae,Apiales,asterids,20210224,"Ilaine, Mickey, Eric",930209,236,Asia,tree,0.0328
Met_dav,0.9,0.036658939,1,1.355668002,0.6494875455,Metapanax davidii,Metapanax davidii,(Franch.) J. Wen & Frodin,Metapanax,Araliaceae,Apiales,asterids,20210224,"Ilaine, Mickey, Eric",930209,236,Asia,tree,0.0328
Mic_mul,0.3,1.436221298,0.809101291,0.7622012499999999,0.595834124,Miconia multiplinervia,Miconia multiplinervia,Cogn.,Miconia,Melastomataceae,Myrtales,rosids,20210721,"Ilaine, Sonoma, James",20120510,359,Mexico/Central America,tree,0.0828
Mic_mul,0.6,0.697147646,0.883661376,0.88534359,0.499466032,Miconia multiplinervia,Miconia multiplinervia,Cogn.,Miconia,Melastomataceae,Myrtales,rosids,20210721,"Ilaine, Sonoma, James",20120510,359,Mexico/Central America,tree,0.0828
Mic_mul,0.9,0.33608242499999996,0.9699859255000001,1.0617700909999999,0.27179681,Miconia multiplinervia,Miconia multiplinervia,Cogn.,Miconia,Melastomataceae,Myrtales,rosids,20210721,"Ilaine, Sonoma, James",20120510,359,Mexico/Central America,tree,0.0828
Mic_pla,0.3,1.346741688,0.95345671,3.2059979170000004,0.240066182,Microlepia platyphylla,Microlepia platyphylla,(D. Don) J. Sm.,Microlepia,Dennstaedtiaceae,Polypodiales,ferns,20210414; 20210927,"Mickey, Adrian, Ilaine; Ilaine, James",500577,513,Australasia,herb,0.1117
Mic_pla,0.6,1.3109846775,0.9592888925,3.206469582,0.241638718,Microlepia platyphylla,Microlepia platyphylla,(D. Don) J. Sm.,Microlepia,Dennstaedtiaceae,Polypodiales,ferns,20210414; 20210927,"Mickey, Adrian, Ilaine; Ilaine, James",500577,513,Australasia,herb,0.1117
Mic_pla,0.9,0.6520260744999999,0.9697736674999999,3.238493655,0.247170453,Microlepia platyphylla,Microlepia platyphylla,(D. Don) J. Sm.,Microlepia,Dennstaedtiaceae,Polypodiales,ferns,20210414; 20210927,"Mickey, Adrian, Ilaine; Ilaine, James",500577,513,Australasia,herb,0.1117
Mon_car,0.3,3.553241716,0.6995926619999999,0.7685258890000001,0.6124915555,Montinia caryophyllaceae,Montinia caryophyllacea,Thunb.,Montinia,Montiniaceae,Solanales,asterids,20210811,"James, Ilaine, Ehan",750110,141,Africa,shrub,0.1967
Mon_car,0.6,1.125907974,0.899165655,2.691215282,0.390801775,Montinia caryophyllaceae,Montinia caryophyllacea,Thunb.,Montinia,Montiniaceae,Solanales,asterids,20210811,"James, Ilaine, Ehan",750110,141,Africa,shrub,0.1967
Mon_car,0.9,0.2057169305,0.9650412095,1.261531324,0.5452030969999999,Montinia caryophyllaceae,Montinia caryophyllacea,Thunb.,Montinia,Montiniaceae,Solanales,asterids,20210811,"James, Ilaine, Ehan",750110,141,Africa,shrub,0.1967
Myr_rub,0.3,3.558433651,0.670224064,0.625004792,0.7158483959999999,Myrica rubra,Morella rubra,(Lour.) Siebold & Zucc.,Morella,Myricaceae,Fagales,rosids,20210310,"Mickey, Adrian",650176,219,Asia,tree,0.0593
Myr_rub,0.6,0.176476788,0.990580843,4.7649811159999995,0.2195789455,Myrica rubra,Morella rubra,(Lour.) Siebold & Zucc.,Morella,Myricaceae,Fagales,rosids,20210310,"Mickey, Adrian",650176,219,Asia,tree,0.0593
Myr_rub,0.9,0.067211007,0.9956951355,2.4146229344999997,0.38301271449999996,Myrica rubra,Morella rubra,(Lour.) Siebold & Zucc.,Morella,Myricaceae,Fagales,rosids,20210310,"Mickey, Adrian",650176,219,Asia,tree,0.0593
Nan_dom,0.3,4.205049094,0.708362203,0.8399202889999999,0.62018993,Nandina domestica,Nandina domestica,Thunb.,Nandina,Berberidaceae,Ranunculales,basal eudicots,20210308,"Ilaine, Mickey, Adrian",860621,242,Asia,shrub,0.1657
Nan_dom,0.6,0.419603816,0.987846588,2.46861464,0.359021416,Nandina domestica,Nandina domestica,Thunb.,Nandina,Berberidaceae,Ranunculales,basal eudicots,20210308,"Ilaine, Mickey, Adrian",860621,242,Asia,shrub,0.1657
Nan_dom,0.9,0.068389948,1,0.9921042280000001,0.638619193,Nandina domestica,Nandina domestica,Thunb.,Nandina,Berberidaceae,Ranunculales,basal eudicots,20210308,"Ilaine, Mickey, Adrian",860621,242,Asia,shrub,0.1657
Not_fus,0.3,5.0842377275,0.6670968895,0.5858346065,0.7225132055,Nothofagus fusca,Fuscospora fusca,(Blume) Oerst.,Fuscospora,Nothofagaceae,Fagales,rosids,20210329; 20210907,"Ilaine, Mickey, Adrian, James; Ilaine, Mickey, James",900611,511A,Australasia,tree,0.1586
Not_fus,0.6,3.0210670815,0.7638483524999999,0.756774949,0.6598136125,Nothofagus fusca,Fuscospora fusca,(Blume) Oerst.,Fuscospora,Nothofagaceae,Fagales,rosids,20210329; 20210907,"Ilaine, Mickey, Adrian, James; Ilaine, Mickey, James",900611,511A,Australasia,tree,0.1586
Not_fus,0.9,0.313444858,1,0.8274051229999999,0.4953188605,Nothofagus fusca,Fuscospora fusca,(Blume) Oerst.,Fuscospora,Nothofagaceae,Fagales,rosids,20210329; 20210907,"Ilaine, Mickey, Adrian, James; Ilaine, Mickey, James",900611,511A,Australasia,tree,0.1586
Ole_eur,0.3,6.161331158,0.715777998,0.9274836399999999,0.561367482,Olea europea,Olea europaea,L.,Olea,Oleaceae,Lamiales,asterids,20210208; 20210825,"Mickey, Ilaine, Ben; Ilaine, Mickey",551110,144,Africa,tree,0.036
Ole_eur,0.6,0.7691154929999999,0.9876072975,4.082954457,0.2931282475,Olea europea,Olea europaea,L.,Olea,Oleaceae,Lamiales,asterids,20210208; 20210825,"Mickey, Ilaine, Ben; Ilaine, Mickey",551110,144,Africa,tree,0.036
Ole_eur,0.9,0.184083851,1,1.7587449309999998,0.461147473,Olea europea,Olea europaea,L.,Olea,Oleaceae,Lamiales,asterids,20210208; 20210825,"Mickey, Ilaine, Ben; Ilaine, Mickey",551110,144,Africa,tree,0.036
Ono_sen,0.3,5.19632764,0.49072959,2.246765298,0.541900162,Onoclea sensibilis,Onoclea sensibilis,L.,Onoclea,Onocleaceae,Polypodiales,ferns,20210707; 20210825,"Mickey,Adrian,Sonoma,Nguyen, Lisa, James, Jason; Ilaine, Mickey",800321,309,Eastern North America,herb,0.0479
Ono_sen,0.6,4.2325321405,0.6539409405000001,3.511918389,0.31542205700000003,Onoclea sensibilis,Onoclea sensibilis,L.,Onoclea,Onocleaceae,Polypodiales,ferns,20210707; 20210825,"Mickey,Adrian,Sonoma,Nguyen, Lisa, James, Jason; Ilaine, Mickey",800321,309,Eastern North America,herb,0.0479
Ono_sen,0.9,0.229888468,0.9816080844999999,4.6458090295000005,0.23079819899999998,Onoclea sensibilis,Onoclea sensibilis,L.,Onoclea,Onocleaceae,Polypodiales,ferns,20210707; 20210825,"Mickey,Adrian,Sonoma,Nguyen, Lisa, James, Jason; Ilaine, Mickey",800321,309,Eastern North America,herb,0.0479
Osm_ber,0.3,9.407803526999999,0.456566184,0.7953473475,0.7322341845,Osmorhiza berteroi,Osmorhiza berteroi,DC.,Osmorhiza,Apiaceae,Apiales,asterids,20210614; 20210825,"Mickey,Adrian,Somona,James,Nguyen, Sophia; Ilaine, Mickey",900317,29,California,herb,0.0318
Osm_ber,0.6,7.353842032,0.629332658,0.9425228830000001,0.4735158355,Osmorhiza berteroi,Osmorhiza berteroi,DC.,Osmorhiza,Apiaceae,Apiales,asterids,20210614; 20210825,"Mickey,Adrian,Somona,James,Nguyen, Sophia; Ilaine, Mickey",900317,29,California,herb,0.0318
Osm_ber,0.9,0.314375872,1,1.790073074,0.136162354,Osmorhiza berteroi,Osmorhiza berteroi,DC.,Osmorhiza,Apiaceae,Apiales,asterids,20210614; 20210825,"Mickey,Adrian,Somona,James,Nguyen, Sophia; Ilaine, Mickey",900317,29,California,herb,0.0318
Pae_bro,0.3,4.2465665665,0.7313699665,0.797152525,0.6227351839999999,Paeonia broteri,Paeonia broteroi,Boiss. & Reut.,Paeonia,Paeoniaceae,Saxifragales,basal eudicots,20210524; 20210825,"Mickey,Adrian,James; Ilaine, Mickey",921535,703,Mediterranean,herb,0.0822
Pae_bro,0.6,0.106677336,0.974552117,0.23137905400000003,0.271983769,Paeonia broteri,Paeonia broteroi,Boiss. & Reut.,Paeonia,Paeoniaceae,Saxifragales,basal eudicots,20210524; 20210825,"Mickey,Adrian,James; Ilaine, Mickey",921535,703,Mediterranean,herb,0.0822
Pae_bro,0.9,0.045137462,0.99041267,0.233614094,0.272204238,Paeonia broteri,Paeonia broteroi,Boiss. & Reut.,Paeonia,Paeoniaceae,Saxifragales,basal eudicots,20210524; 20210825,"Mickey,Adrian,James; Ilaine, Mickey",921535,703,Mediterranean,herb,0.0822
Par_tor,0.3,4.208665932000001,0.3585241465,6.9357152905,0.26148895699999997,Parajubaea torallyi,Parajubaea torallyi,(Mart.) Burret,Parajubaea,Arecaceae,Arecales,monocots,20210305,"Mickey, Adrian, Ilaine",20030187,611,South-America,tree,0.0126
Par_tor,0.6,0.202023998,0.968463815,37.945179795,0.0622243575,Parajubaea torallyi,Parajubaea torallyi,(Mart.) Burret,Parajubaea,Arecaceae,Arecales,monocots,20210305,"Mickey, Adrian, Ilaine",20030187,611,South-America,tree,0.0126
Par_tor,0.9,0,0,5.872305528,0.341294387,Parajubaea torallyi,Parajubaea torallyi,(Mart.) Burret,Parajubaea,Arecaceae,Arecales,monocots,20210305,"Mickey, Adrian, Ilaine",20030187,611,South-America,tree,0.0126
Per_acu,0.3,4.312645277,0.597708782,0.6708311140000001,0.378327871,Pereskia aculeata,Pereskia aculeata,Mill.,Pereskia,Cactaceae,Caryophyllales,rosids,20210623,"Ilaine, Adrian, Sonoma, James, Lisa, Nguyen",630851,159,Desert of the Americas,tree,0.0183
Per_acu,0.6,4.3125221955,0.5977564375,2.001016781,0.506353982,Pereskia aculeata,Pereskia aculeata,Mill.,Pereskia,Cactaceae,Caryophyllales,rosids,20210623,"Ilaine, Adrian, Sonoma, James, Lisa, Nguyen",630851,159,Desert of the Americas,tree,0.0183
Per_acu,0.9,2.405647528,0.729558939,1.1668832729999998,0.292067366,Pereskia aculeata,Pereskia aculeata,Mill.,Pereskia,Cactaceae,Caryophyllales,rosids,20210623,"Ilaine, Adrian, Sonoma, James, Lisa, Nguyen",630851,159,Desert of the Americas,tree,0.0183
Peu_bol,0.3,2.777184223,0.721179027,0.6609242715,0.6679853245,Peumus boldus,Peumus boldus,Molina,Peumus,Monimiaceae,Laurales,basal angiosperms,20210426,"Mickey, Adrian, Noah",361375,608,South-America,tree,0.2754
Peu_bol,0.6,0.120861726,1,2.362366574,0.446285468,Peumus boldus,Peumus boldus,Molina,Peumus,Monimiaceae,Laurales,basal angiosperms,20210426,"Mickey, Adrian, Noah",361375,608,South-America,tree,0.2754
Peu_bol,0.9,0.042564191,1,0.9000319904999999,0.5000810895,Peumus boldus,Peumus boldus,Molina,Peumus,Monimiaceae,Laurales,basal angiosperms,20210426,"Mickey, Adrian, Noah",361375,608,South-America,tree,0.2754
Phi_lat,0.3,5.357414708,0.669278695,0.67280014,0.6325297464999999,Phillyrea latifolia,Phillyrea latifolia,L.,Phillyrea,Oleaceae,Lamiales,asterids,20210524,"Mickey, Adrian,James",7901174,704,Mediterranean,tree,0.0095
Phi_lat,0.6,1.332012381,0.9450513215,1.4349813095,0.48301192800000003,Phillyrea latifolia,Phillyrea latifolia,L.,Phillyrea,Oleaceae,Lamiales,asterids,20210524,"Mickey, Adrian,James",7901174,704,Mediterranean,tree,0.0095
Phi_lat,0.9,0.17192573049999998,0.9922050495,2.7618512905,0.414110103,Phillyrea latifolia,Phillyrea latifolia,L.,Phillyrea,Oleaceae,Lamiales,asterids,20210524,"Mickey, Adrian,James",7901174,704,Mediterranean,tree,0.0095
Phi_var,0.3,2.488546297,0.50762188,0.820048235,0.645217283,Philodendrum varifolium,Philodendron variifolium,Schott,Philodendron,Araceae,Alismatales,monocots,20210818,"Ilaine, Mickey, James, Adrian, Sonoma",20120521,Greenhouse 2,Tropical house,climbing,0.2616
Phi_var,0.6,1.985236295,0.700374378,1.2854794200000002,0.436187308,Philodendrum varifolium,Philodendron variifolium,Schott,Philodendron,Araceae,Alismatales,monocots,20210818,"Ilaine, Mickey, James, Adrian, Sonoma",20120521,Greenhouse 2,Tropical house,climbing,0.2616
Phi_var,0.9,0.432796395,0.95268489,0.9538296945,0.55898907900000006,Philodendrum varifolium,Philodendron variifolium,Schott,Philodendron,Araceae,Alismatales,monocots,20210818,"Ilaine, Mickey, James, Adrian, Sonoma",20120521,Greenhouse 2,Tropical house,climbing,0.2616
Phy_pur,0.6,2.019411975,0.516073394,0.8230884839999999,0.472264313,Phyllanthus purpusii,Phyllanthus purpusii,Brandegee,Phyllanthus,Phyllanthaceae,Malpighiales,rosids,20210719,"Ilaine, Sonoma, Lisa, Nguyen, Eric",762174,356?,Mexico/Central America,tree,0.053
Phy_pur,0.9,1.565002588,0.671248694,1.0661543535,0.4311050745,Phyllanthus purpusii,Phyllanthus purpusii,Brandegee,Phyllanthus,Phyllanthaceae,Malpighiales,rosids,20210719,"Ilaine, Sonoma, Lisa, Nguyen, Eric",762174,356?,Mexico/Central America,tree,0.053
Pit_vir,0.3,5.099647765,0.680828585,0.7549196579999999,0.584001279,Pittosporum viridiflorum,Pittosporum viridiflorum,Sims,Pittosporum,Pittosporaceae,Apiales,asterids,20210210; 20210630,"Ilaine, Mickey; Mickey, Adrian, James, Lisa, Ethan",810591,141,Africa,tree,0.0264
Pit_vir,0.6,0.143805536,0.9679883185,3.271150224,0.3831921775,Pittosporum viridiflorum,Pittosporum viridiflorum,Sims,Pittosporum,Pittosporaceae,Apiales,asterids,20210210; 20210630,"Ilaine, Mickey; Mickey, Adrian, James, Lisa, Ethan",810591,141,Africa,tree,0.0264
Pit_vir,0.9,0.080349251,0.988092256,1.5378713400000001,0.605553434,Pittosporum viridiflorum,Pittosporum viridiflorum,Sims,Pittosporum,Pittosporaceae,Apiales,asterids,20210210; 20210630,"Ilaine, Mickey; Mickey, Adrian, James, Lisa, Ethan",810591,141,Africa,tree,0.0264
Pla_ori,0.3,4.349297313999999,0.6652501239999999,0.6151154515,0.7066512475,Platanus orientalis,Platanus orientalis,L.,Platanus,Platanaceae,Proteales,basal eudicots,20210519,"Ilaine, Mickey, Gideon",701760216,701,Mediterranean,tree,0.0768
Pla_ori,0.6,0.51499622,0.985660909,1.621794195,0.222503995,Platanus orientalis,Platanus orientalis,L.,Platanus,Platanaceae,Proteales,basal eudicots,20210519,"Ilaine, Mickey, Gideon",701760216,701,Mediterranean,tree,0.0768
Pla_ori,0.9,0.136034337,0.993966467,0.17983374399999996,0.209975053,Platanus orientalis,Platanus orientalis,L.,Platanus,Platanaceae,Proteales,basal eudicots,20210519,"Ilaine, Mickey, Gideon",701760216,701,Mediterranean,tree,0.0768
Pol_cor,0.3,7.895085967,0.586077855,0.7843432035000001,0.606661619,Polygala cornuta,Rhinotropis cornuta,Kellogg,Rhinotropis,Polygalaceae,Fabales,rosids,20210906,"Mickey, Adrian, James, Somona, Sophia",910823,23B,California,shrub,0.1828
Pol_cor,0.6,5.0827729999999995,0.750611778,0.9637878915,0.483106427,Polygala cornuta,Rhinotropis cornuta,Kellogg,Rhinotropis,Polygalaceae,Fabales,rosids,20210906,"Mickey, Adrian, James, Somona, Sophia",910823,23B,California,shrub,0.1828
Pol_cor,0.9,0.800850457,0.9434440895,4.0682070454999995,0.242921398,Polygala cornuta,Rhinotropis cornuta,Kellogg,Rhinotropis,Polygalaceae,Fabales,rosids,20210906,"Mickey, Adrian, James, Somona, Sophia",910823,23B,California,shrub,0.1828
Pol_cri,0.3,2.082335661,0.6533019755,1.9914446215000001,0.524177506,Pollia crispata,Pollia crispata,(R.Br.) Benth.,Pollia,Commelinaceae,Commelinales,monocots,20210412,"Mickey, Adrian",20030330,513,Australasia,herb,0.0489
Pol_cri,0.6,0.20720767499999998,0.872476748,2.3290917149999997,0.4808544265,Pollia crispata,Pollia crispata,(R.Br.) Benth.,Pollia,Commelinaceae,Commelinales,monocots,20210412,"Mickey, Adrian",20030330,513,Australasia,herb,0.0489
Pol_cri,0.9,0.051554090999999996,0.9131218275,2.3550215555,0.487587512,Pollia crispata,Pollia crispata,(R.Br.) Benth.,Pollia,Commelinaceae,Commelinales,monocots,20210412,"Mickey, Adrian",20030330,513,Australasia,herb,0.0489
Pol_vir,0.3,5.090176038,0.660577997,0.7248490080000001,0.598302586,Polygonum virginianum,Persicaria virginiana,L.,Persicaria,Polygonaceae,Caryophyllales,rosids,20210707,"Mickey,Adrian,Sonoma,Nguyen, Lisa, James, Jason",840652,304,Eastern North America,herb,0.0396
Pol_vir,0.6,0.3789530485,0.9850141434999999,0.877294005,0.6223245075,Polygonum virginianum,Persicaria virginiana,L.,Persicaria,Polygonaceae,Caryophyllales,rosids,20210707,"Mickey,Adrian,Sonoma,Nguyen, Lisa, James, Jason",840652,304,Eastern North America,herb,0.0396
Pol_vir,0.9,0.055489155,0.998644148,0.88972818,0.625646523,Polygonum virginianum,Persicaria virginiana,L.,Persicaria,Polygonaceae,Caryophyllales,rosids,20210707,"Mickey,Adrian,Sonoma,Nguyen, Lisa, James, Jason",840652,304,Eastern North America,herb,0.0396
Pro_hoo,0.3,4.696040216,0.688625298,0.8204182499999999,0.606921543,Prosartes hooker,Prosartes hookeri,Torr.,Prosartes,Liliaceae,Liliales,monocots,20210706,"Mickey, Adrian, Lisa, James, Sophia",651083,21A,California,herb,0.0502
Pro_hoo,0.6,2.228562708,0.861368651,1.060951716,0.550717216,Prosartes hooker,Prosartes hookeri,Torr.,Prosartes,Liliaceae,Liliales,monocots,20210706,"Mickey, Adrian, Lisa, James, Sophia",651083,21A,California,herb,0.0502
Pro_hoo,0.9,0.091914246,1,0.843311038,0.680990437,Prosartes hooker,Prosartes hookeri,Torr.,Prosartes,Liliaceae,Liliales,monocots,20210706,"Mickey, Adrian, Lisa, James, Sophia",651083,21A,California,herb,0.0502
Pte_esc,0.9,2.836005466,0.775019953,1.7500558119999998,0.480490401,Pteridium esculentum,Pteridium esculentum,(G. Forst.) Cockayne,Pteridium,Dennstaedtiaceae,Polypodiales,ferns,20210421; 20210927; 20211006,"Mickey, Adrian,Jason; Ilaine, James; Mickey, James",950197,513,Australasia,herb,0.095
Puy_alp,0.3,0.165939001,1,57.39958586,0.048634468,Puya alpestris,Puya alpestris,(Poepp.) Gay,Puya,Bromeliaceae,Commelinales,monocots,20210623; 20210825,"Ilaine, Adrian, Sonoma, James, Lisa, Nguyen; Ilaine, Mickey",560083,167,Desert of the Americas,herb,0.0136
Puy_alp,0.6,0,1,47.680469645,0.058509177499999995,Puya alpestris,Puya alpestris,(Poepp.) Gay,Puya,Bromeliaceae,Commelinales,monocots,20210623; 20210825,"Ilaine, Adrian, Sonoma, James, Lisa, Nguyen; Ilaine, Mickey",560083,167,Desert of the Americas,herb,0.0136
Puy_alp,0.9,0,0,29.10639112,0.096529009,Puya alpestris,Puya alpestris,(Poepp.) Gay,Puya,Bromeliaceae,Commelinales,monocots,20210623; 20210825,"Ilaine, Adrian, Sonoma, James, Lisa, Nguyen; Ilaine, Mickey",560083,167,Desert of the Americas,herb,0.0136
Qui_sap,0.3,4.6543320564999995,0.7410387894999999,0.8444971415,0.6091411065000001,Quillaja saponaria,Quillaja saponaria,Molina,Quillaja,Quillajaceae,Fabales,rosids,20210426,"Mickey, Adrian, Noah",361419,611,South-America,tree,0.2666
Qui_sap,0.6,0.121303691,0.964012576,0.44278796900000006,0.395218263,Quillaja saponaria,Quillaja saponaria,Molina,Quillaja,Quillajaceae,Fabales,rosids,20210426,"Mickey, Adrian, Noah",361419,611,South-America,tree,0.2666
Qui_sap,0.9,0.038789484,1,0.44377295399999994,0.398777293,Quillaja saponaria,Quillaja saponaria,Molina,Quillaja,Quillajaceae,Fabales,rosids,20210426,"Mickey, Adrian, Noah",361419,611,South-America,tree,0.2666
Ran_lae,0.3,2.820048987,0.726947543,0.6949749220000001,0.582965721,Randia laetevirens,Randia laetevirens,Standl.,Randia,Rubiaceae,Gentianales,asterids,20210721,"Ilaine, Sonoma, James",910152,371,Mexico/Central America,tree,0.0149
Ran_lae,0.6,1.1118462365,0.8720670375,1.00099652,0.5198097370000001,Randia laetevirens,Randia laetevirens,Standl.,Randia,Rubiaceae,Gentianales,asterids,20210721,"Ilaine, Sonoma, James",910152,371,Mexico/Central America,tree,0.0149
Ran_lae,0.9,0.311753571,0.911287876,0.9280072669999999,0.589689052,Randia laetevirens,Randia laetevirens,Standl.,Randia,Rubiaceae,Gentianales,asterids,20210721,"Ilaine, Sonoma, James",910152,371,Mexico/Central America,tree,0.0149
Res_lut,0.3,4.331420626,0.658674578,1.1440488825,0.5489470635,Reseda luteola,Reseda luteola,L.,Reseda,Resedaceae,Brassicales,rosids,20210408,"Mickey, Sonoma, Ilaine, Jason",990665,425,Herb Garden,herb,0.1046
Res_lut,0.6,0.67691101,0.9700086035,12.45043592,0.1025521385,Reseda luteola,Reseda luteola,L.,Reseda,Resedaceae,Brassicales,rosids,20210408,"Mickey, Sonoma, Ilaine, Jason",990665,425,Herb Garden,herb,0.1046
Res_lut,0.9,0.207009144,1,10.52806051,0.108247635,Reseda luteola,Reseda luteola,L.,Reseda,Resedaceae,Brassicales,rosids,20210408,"Mickey, Sonoma, Ilaine, Jason",990665,425,Herb Garden,herb,0.1046
Rha_pir,0.3,3.919690617,0.650479056,0.8731966659999999,0.660970943,Rhamnus piripolia,Rhamnus pirifolia,Greene,Rhamnus,Rhamnaceae,Rosales,rosids,20210614; 20210825,"Mickey,Adrian,Somona,James,Nguyen,Sophia; Ilaine, Mickey",671218,29,California,shrub,0.0297
Rha_pir,0.6,0.610158659,0.985029024,2.135379435,0.398656731,Rhamnus piripolia,Rhamnus pirifolia,Greene,Rhamnus,Rhamnaceae,Rosales,rosids,20210614; 20210825,"Mickey,Adrian,Somona,James,Nguyen,Sophia; Ilaine, Mickey",671218,29,California,shrub,0.0297
Rha_pir,0.9,0.079083756,0.987593516,0.695664992,0.542338801,Rhamnus piripolia,Rhamnus pirifolia,Greene,Rhamnus,Rhamnaceae,Rosales,rosids,20210614; 20210825,"Mickey,Adrian,Somona,James,Nguyen,Sophia; Ilaine, Mickey",671218,29,California,shrub,0.0297
Rib_vib,0.6,3.536235716,0.7236991165,1.0863872515,0.4508206525,Ribes viburnifolium,Ribes viburnifolium,A. Gray,Ribes,Grossulariaceae,Saxifragales,basal eudicots,20210602,"MIckey, Adrian, Ilaine, Sophia, Frances",851431,9,California,shrub,0.0301
Rib_vib,0.9,1.831337188,0.857009881,1.2107428335,0.417988086,Ribes viburnifolium,Ribes viburnifolium,A. Gray,Ribes,Grossulariaceae,Saxifragales,basal eudicots,20210602,"MIckey, Adrian, Ilaine, Sophia, Frances",851431,9,California,shrub,0.0301
Rom_cou,0.3,1.605728421,0.729497381,0.966322637,0.550196697,Romneya coulteri,Romneya coulteri,Harv.,Romneya,Papaveraceae,Ranunculales,basal eudicots,20210706,"Mickey, Adrian, Lisa, James, Sophia",501640,12A,California,shrub,0.0956
Rom_cou,0.6,0.128745914,0.9842113244999999,0.26283667850000003,0.1228378135,Romneya coulteri,Romneya coulteri,Harv.,Romneya,Papaveraceae,Ranunculales,basal eudicots,20210706,"Mickey, Adrian, Lisa, James, Sophia",501640,12A,California,shrub,0.0956
Rom_cou,0.9,0.039050575,0.995128655,0.25615380899999995,0.123496923,Romneya coulteri,Romneya coulteri,Harv.,Romneya,Papaveraceae,Ranunculales,basal eudicots,20210706,"Mickey, Adrian, Lisa, James, Sophia",501640,12A,California,shrub,0.0956
Rub_odo,0.3,3.431945403,0.773465958,0.5996746690000001,0.499392985,Rubus odoratus,Rubus odoratus,L.,Rubus,Rosaceae,Rosales,rosids,20210707,"Mickey,Adrian,Sonoma,Nguyen, Lisa, James, Jason",760803,304,Eastern North America,shrub,0.1935
Rub_odo,0.6,0.558162113,0.934138741,0.821133485,0.422867734,Rubus odoratus,Rubus odoratus,L.,Rubus,Rosaceae,Rosales,rosids,20210707,"Mickey,Adrian,Sonoma,Nguyen, Lisa, James, Jason",760803,304,Eastern North America,shrub,0.1935
Rub_odo,0.9,0.05101354,1,0.17390981500000002,0.103027659,Rubus odoratus,Rubus odoratus,L.,Rubus,Rosaceae,Rosales,rosids,20210707,"Mickey,Adrian,Sonoma,Nguyen, Lisa, James, Jason",760803,304,Eastern North America,shrub,0.1935
Rub_tin,0.3,7.115784808,0.602568064,0.7190467535,0.7076006665000001,Rubia tinctorum,Rubia tinctorum,L.,Rubia,Rubiaceae,Gentianales,asterids,20210804,"Mickey, Sonoma, Ilaine, Jason",730744,425,Herb Garden,herb,0.0303
Rub_tin,0.6,4.615899443,0.848606812,0.9510294269999999,0.46976882200000003,Rubia tinctorum,Rubia tinctorum,L.,Rubia,Rubiaceae,Gentianales,asterids,20210804,"Mickey, Sonoma, Ilaine, Jason",730744,425,Herb Garden,herb,0.0303
Rub_tin,0.9,0.148356036,0.982846469,2.332018177,0.357148471,Rubia tinctorum,Rubia tinctorum,L.,Rubia,Rubiaceae,Gentianales,asterids,20210804,"Mickey, Sonoma, Ilaine, Jason",730744,425,Herb Garden,herb,0.0303
Sag_lat,0.3,1.818127863,0.708659424,1.999759134,0.356717456,Sagittaria latifolia,Sagittaria latifolia,Willd.,Sagittaria,Alismataceae,Alismatales,monocots,20210804,"Mickey, Sonoma, Ilaine, Jason",82209,404,Herb Garden,aquatic,0.1119
