spp_code,rmin_binned,VD.median,MST.median,ER.median,CR.median,spp_name_ucbg,spp_name_WP,canonical_author,genus_WP,family_WP,order_apg4,clade,sampling_date_YYYYMMDD,collectors,accession_number,ucbg_bed,ucbg_area,growth_form,evol_distinct
Met_dav,1,0.8537137674999999,0.8205514495,0.9665762495,0.623925471,Metapanax davidii,Metapanax davidii,(Franch.) J. Wen & Frodin,Metapanax,Araliaceae,Apiales,asterids,20210224,"Ilaine, Mickey, Eric",930209,236,Asia,tree,0.0328
Met_dav,1.5,0.036658939,1,1.355668002,0.6494875455,Metapanax davidii,Metapanax davidii,(Franch.) J. Wen & Frodin,Metapanax,Araliaceae,Apiales,asterids,20210224,"Ilaine, Mickey, Eric",930209,236,Asia,tree,0.0328
Mic_mul,0.5,1.457689839,0.805408748,0.7555904904999999,0.5873837495,Miconia multiplinervia,Miconia multiplinervia,Cogn.,Miconia,Melastomataceae,Myrtales,rosids,20210721,"Ilaine, Sonoma, James",20120510,359,Mexico/Central America,tree,0.0828
Mic_mul,1,1.070393051,0.825308724,0.8037781209999999,0.591816699,Miconia multiplinervia,Miconia multiplinervia,Cogn.,Miconia,Melastomataceae,Myrtales,rosids,20210721,"Ilaine, Sonoma, James",20120510,359,Mexico/Central America,tree,0.0828
Mic_mul,1.5,0.413226639,0.949182699,1.075655309,0.362484958,Miconia multiplinervia,Miconia multiplinervia,Cogn.,Miconia,Melastomataceae,Myrtales,rosids,20210721,"Ilaine, Sonoma, James",20120510,359,Mexico/Central America,tree,0.0828
Mic_pla,0.5,1.346700683,0.953515626,3.2059984370000003,0.2400671575,Microlepia platyphylla,Microlepia platyphylla,(D. Don) J. Sm.,Microlepia,Dennstaedtiaceae,Polypodiales,ferns,20210414; 20210927,"Mickey, Adrian, Ilaine; Ilaine, James",500577,513,Australasia,herb,0.1117
Mic_pla,1,1.178462325,0.964522777,3.235436996,0.245772378,Microlepia platyphylla,Microlepia platyphylla,(D. Don) J. Sm.,Microlepia,Dennstaedtiaceae,Polypodiales,ferns,20210414; 20210927,"Mickey, Adrian, Ilaine; Ilaine, James",500577,513,Australasia,herb,0.1117
Mon_car,0.5,4.448188704,0.659043308,0.6692557750000001,0.650175539,Montinia caryophyllaceae,Montinia caryophyllacea,Thunb.,Montinia,Montiniaceae,Solanales,asterids,20210811,"James, Ilaine, Ehan",750110,141,Africa,shrub,0.1967
Mon_car,1,2.975724607,0.751749165,0.9756790120000001,0.567392223,Montinia caryophyllaceae,Montinia caryophyllacea,Thunb.,Montinia,Montiniaceae,Solanales,asterids,20210811,"James, Ilaine, Ehan",750110,141,Africa,shrub,0.1967
Mon_car,1.5,0.220176398,0.963404473,1.632622546,0.541752575,Montinia caryophyllaceae,Montinia caryophyllacea,Thunb.,Montinia,Montiniaceae,Solanales,asterids,20210811,"James, Ilaine, Ehan",750110,141,Africa,shrub,0.1967
Myr_rub,0.5,4.915847707,0.5811553110000001,0.48058151150000006,0.7811600569999999,Myrica rubra,Morella rubra,(Lour.) Siebold & Zucc.,Morella,Myricaceae,Fagales,rosids,20210310,"Mickey, Adrian",650176,219,Asia,tree,0.0593
Myr_rub,1,3.551444365,0.67091849,0.6238264330000001,0.715806346,Myrica rubra,Morella rubra,(Lour.) Siebold & Zucc.,Morella,Myricaceae,Fagales,rosids,20210310,"Mickey, Adrian",650176,219,Asia,tree,0.0593
Myr_rub,1.5,0.661761934,0.96635038,2.113552487,0.383072505,Myrica rubra,Morella rubra,(Lour.) Siebold & Zucc.,Morella,Myricaceae,Fagales,rosids,20210310,"Mickey, Adrian",650176,219,Asia,tree,0.0593
Nan_dom,0.5,5.567826486,0.640328954,0.723714121,0.6694534105,Nandina domestica,Nandina domestica,Thunb.,Nandina,Berberidaceae,Ranunculales,basal eudicots,20210308,"Ilaine, Mickey, Adrian",860621,242,Asia,shrub,0.1657
Nan_dom,1,4.084869829,0.719159064,0.8499904220000001,0.616340695,Nandina domestica,Nandina domestica,Thunb.,Nandina,Berberidaceae,Ranunculales,basal eudicots,20210308,"Ilaine, Mickey, Adrian",860621,242,Asia,shrub,0.1657
Nan_dom,1.5,0.415805127,0.988666779,2.372844797,0.3601405105,Nandina domestica,Nandina domestica,Thunb.,Nandina,Berberidaceae,Ranunculales,basal eudicots,20210308,"Ilaine, Mickey, Adrian",860621,242,Asia,shrub,0.1657
Not_fus,0.5,5.890013961,0.645794222,0.5318583269999999,0.743534422,Nothofagus fusca,Fuscospora fusca,(Blume) Oerst.,Fuscospora,Nothofagaceae,Fagales,rosids,20210329; 20210907,"Ilaine, Mickey, Adrian, James; Ilaine, Mickey, James",900611,511A,Australasia,tree,0.1586
Not_fus,1,4.2952997790000005,0.7188610245,0.6708289049999999,0.6896160385000001,Nothofagus fusca,Fuscospora fusca,(Blume) Oerst.,Fuscospora,Nothofagaceae,Fagales,rosids,20210329; 20210907,"Ilaine, Mickey, Adrian, James; Ilaine, Mickey, James",900611,511A,Australasia,tree,0.1586
Not_fus,1.5,0.384506317,1,1.2355033149999999,0.464481833,Nothofagus fusca,Fuscospora fusca,(Blume) Oerst.,Fuscospora,Nothofagaceae,Fagales,rosids,20210329; 20210907,"Ilaine, Mickey, Adrian, James; Ilaine, Mickey, James",900611,511A,Australasia,tree,0.1586
Ole_eur,0.5,7.525683551,0.643580262,0.885444157,0.592653956,Olea europea,Olea europaea,L.,Olea,Oleaceae,Lamiales,asterids,20210208; 20210825,"Mickey, Ilaine, Ben; Ilaine, Mickey",551110,144,Africa,tree,0.036
Ole_eur,1,5.1804054395,0.7714064045,0.965233607,0.5456435070000001,Olea europea,Olea europaea,L.,Olea,Oleaceae,Lamiales,asterids,20210208; 20210825,"Mickey, Ilaine, Ben; Ilaine, Mickey",551110,144,Africa,tree,0.036
Ole_eur,1.5,0.184083851,1,1.7587449309999998,0.461147473,Olea europea,Olea europaea,L.,Olea,Oleaceae,Lamiales,asterids,20210208; 20210825,"Mickey, Ilaine, Ben; Ilaine, Mickey",551110,144,Africa,tree,0.036
Ono_sen,0.5,5.103775655,0.493117804,2.686131291,0.472224789,Onoclea sensibilis,Onoclea sensibilis,L.,Onoclea,Onocleaceae,Polypodiales,ferns,20210707; 20210825,"Mickey,Adrian,Sonoma,Nguyen, Lisa, James, Jason; Ilaine, Mickey",800321,309,Eastern North America,herb,0.0479
Ono_sen,1,4.131532048,0.669109696,3.532452455,0.30843693400000005,Onoclea sensibilis,Onoclea sensibilis,L.,Onoclea,Onocleaceae,Polypodiales,ferns,20210707; 20210825,"Mickey,Adrian,Sonoma,Nguyen, Lisa, James, Jason; Ilaine, Mickey",800321,309,Eastern North America,herb,0.0479
Osm_ber,0.5,7.3781119529999994,0.6265289695,0.938570264,0.4755827585,Osmorhiza berteroi,Osmorhiza berteroi,DC.,Osmorhiza,Apiaceae,Apiales,asterids,20210614; 20210825,"Mickey,Adrian,Somona,James,Nguyen, Sophia; Ilaine, Mickey",900317,29,California,herb,0.0318
Osm_ber,1,0.314375872,1,1.790073074,0.136162354,Osmorhiza berteroi,Osmorhiza berteroi,DC.,Osmorhiza,Apiaceae,Apiales,asterids,20210614; 20210825,"Mickey,Adrian,Somona,James,Nguyen, Sophia; Ilaine, Mickey",900317,29,California,herb,0.0318
Pae_bro,0.5,5.748853378,0.671599191,0.7506071270000001,0.660556502,Paeonia broteri,Paeonia broteroi,Boiss. & Reut.,Paeonia,Paeoniaceae,Saxifragales,basal eudicots,20210524; 20210825,"Mickey,Adrian,James; Ilaine, Mickey",921535,703,Mediterranean,herb,0.0822
Pae_bro,1,4.07453326,0.739199665,0.8013170949999999,0.61913751400000006,Paeonia broteri,Paeonia broteroi,Boiss. & Reut.,Paeonia,Paeoniaceae,Saxifragales,basal eudicots,20210524; 20210825,"Mickey,Adrian,James; Ilaine, Mickey",921535,703,Mediterranean,herb,0.0822
Pae_bro,1.5,0.10553980600000001,0.9768391055,0.23139375800000006,0.27201301749999995,Paeonia broteri,Paeonia broteroi,Boiss. & Reut.,Paeonia,Paeoniaceae,Saxifragales,basal eudicots,20210524; 20210825,"Mickey,Adrian,James; Ilaine, Mickey",921535,703,Mediterranean,herb,0.0822
Par_tor,0.5,6.162280778,0.255582611,7.012317538,0.288998006,Parajubaea torallyi,Parajubaea torallyi,(Mart.) Burret,Parajubaea,Arecaceae,Arecales,monocots,20210305,"Mickey, Adrian, Ilaine",20030187,611,South-America,tree,0.0126
Par_tor,1,3.4957474505,0.434477805,7.732153022,0.23103702050000002,Parajubaea torallyi,Parajubaea torallyi,(Mart.) Burret,Parajubaea,Arecaceae,Arecales,monocots,20210305,"Mickey, Adrian, Ilaine",20030187,611,South-America,tree,0.0126
Par_tor,1.5,0,0,4.5088926105,0.411589639,Parajubaea torallyi,Parajubaea torallyi,(Mart.) Burret,Parajubaea,Arecaceae,Arecales,monocots,20210305,"Mickey, Adrian, Ilaine",20030187,611,South-America,tree,0.0126
Per_acu,0.5,4.312545231,0.597754289,1.187392065,0.493020768,Pereskia aculeata,Pereskia aculeata,Mill.,Pereskia,Cactaceae,Caryophyllales,rosids,20210623,"Ilaine, Adrian, Sonoma, James, Lisa, Nguyen",630851,159,Desert of the Americas,tree,0.0183
Per_acu,1,2.405647528,0.729558939,1.1668832729999998,0.292067366,Pereskia aculeata,Pereskia aculeata,Mill.,Pereskia,Cactaceae,Caryophyllales,rosids,20210623,"Ilaine, Adrian, Sonoma, James, Lisa, Nguyen",630851,159,Desert of the Americas,tree,0.0183
Peu_bol,0.5,4.023220014,0.688522109,0.6378327960000001,0.676704871,Peumus boldus,Peumus boldus,Molina,Peumus,Monimiaceae,Laurales,basal angiosperms,20210426,"Mickey, Adrian, Noah",361375,608,South-America,tree,0.2754
Peu_bol,1,2.611847557,0.733735897,0.6530566529999999,0.668967598,Peumus boldus,Peumus boldus,Molina,Peumus,Monimiaceae,Laurales,basal angiosperms,20210426,"Mickey, Adrian, Noah",361375,608,South-America,tree,0.2754
Peu_bol,1.5,0.372627335,0.977348733,1.9373927270000002,0.465598738,Peumus boldus,Peumus boldus,Molina,Peumus,Monimiaceae,Laurales,basal angiosperms,20210426,"Mickey, Adrian, Noah",361375,608,South-America,tree,0.2754
Phi_lat,0.5,6.5419417840000005,0.5634831655,0.6646865814999999,0.6997336725,Phillyrea latifolia,Phillyrea latifolia,L.,Phillyrea,Oleaceae,Lamiales,asterids,20210524,"Mickey, Adrian,James",7901174,704,Mediterranean,tree,0.0095
Phi_lat,1,5.2342283655,0.6812944615000001,0.680216108,0.625819063,Phillyrea latifolia,Phillyrea latifolia,L.,Phillyrea,Oleaceae,Lamiales,asterids,20210524,"Mickey, Adrian,James",7901174,704,Mediterranean,tree,0.0095
Phi_lat,1.5,0.68639291,0.9709362215,2.490048247,0.35311135299999996,Phillyrea latifolia,Phillyrea latifolia,L.,Phillyrea,Oleaceae,Lamiales,asterids,20210524,"Mickey, Adrian,James",7901174,704,Mediterranean,tree,0.0095
Phi_var,0.5,2.511677291,0.494355501,0.7760797755,0.6571133085,Philodendrum varifolium,Philodendron variifolium,Schott,Philodendron,Araceae,Alismatales,monocots,20210818,"Ilaine, Mickey, James, Adrian, Sonoma",20120521,Greenhouse 2,Tropical house,climbing,0.2616
Phi_var,1,2.100444079,0.652369182,1.206639328,0.480555507,Philodendrum varifolium,Philodendron variifolium,Schott,Philodendron,Araceae,Alismatales,monocots,20210818,"Ilaine, Mickey, James, Adrian, Sonoma",20120521,Greenhouse 2,Tropical house,climbing,0.2616
Phi_var,1.5,0.12122249,0.968093512,0.943311121,0.564445627,Philodendrum varifolium,Philodendron variifolium,Schott,Philodendron,Araceae,Alismatales,monocots,20210818,"Ilaine, Mickey, James, Adrian, Sonoma",20120521,Greenhouse 2,Tropical house,climbing,0.2616
Phy_pur,0.5,2.043849841,0.51009055700000006,0.80659467,0.664931656,Phyllanthus purpusii,Phyllanthus purpusii,Brandegee,Phyllanthus,Phyllanthaceae,Malpighiales,rosids,20210719,"Ilaine, Sonoma, Lisa, Nguyen, Eric",762174,356?,Mexico/Central America,tree,0.053
Phy_pur,1,1.600455239,0.6685317479999999,1.0491540300000002,0.43715496649999996,Phyllanthus purpusii,Phyllanthus purpusii,Brandegee,Phyllanthus,Phyllanthaceae,Malpighiales,rosids,20210719,"Ilaine, Sonoma, Lisa, Nguyen, Eric",762174,356?,Mexico/Central America,tree,0.053
Pit_vir,0.5,6.5011845694999995,0.565645873,0.5515026055000001,0.7531157785,Pittosporum viridiflorum,Pittosporum viridiflorum,Sims,Pittosporum,Pittosporaceae,Apiales,asterids,20210210; 20210630,"Ilaine, Mickey; Mickey, Adrian, James, Lisa, Ethan",810591,141,Africa,tree,0.0264
Pit_vir,1,5.018667012,0.6883211810000001,0.7657974590000001,0.5747884080000001,Pittosporum viridiflorum,Pittosporum viridiflorum,Sims,Pittosporum,Pittosporaceae,Apiales,asterids,20210210; 20210630,"Ilaine, Mickey; Mickey, Adrian, James, Lisa, Ethan",810591,141,Africa,tree,0.0264
Pit_vir,1.5,0.166129823,0.9666543815,3.7987784735,0.34743065549999996,Pittosporum viridiflorum,Pittosporum viridiflorum,Sims,Pittosporum,Pittosporaceae,Apiales,asterids,20210210; 20210630,"Ilaine, Mickey; Mickey, Adrian, James, Lisa, Ethan",810591,141,Africa,tree,0.0264
Pla_ori,0.5,5.754666967,0.566034473,0.5391865579999999,0.761088829,Platanus orientalis,Platanus orientalis,L.,Platanus,Platanaceae,Proteales,basal eudicots,20210519,"Ilaine, Mickey, Gideon",701760216,701,Mediterranean,tree,0.0768
Pla_ori,1,4.097416582499999,0.6840999415,0.6301479,0.6962117354999999,Platanus orientalis,Platanus orientalis,L.,Platanus,Platanaceae,Proteales,basal eudicots,20210519,"Ilaine, Mickey, Gideon",701760216,701,Mediterranean,tree,0.0768
Pla_ori,1.5,0.325756399,0.989691129,0.579702824,0.207354836,Platanus orientalis,Platanus orientalis,L.,Platanus,Platanaceae,Proteales,basal eudicots,20210519,"Ilaine, Mickey, Gideon",701760216,701,Mediterranean,tree,0.0768
Pol_cor,0.5,8.07995377,0.559678066,0.7891479955,0.6091222885,Polygala cornuta,Rhinotropis cornuta,Kellogg,Rhinotropis,Polygalaceae,Fabales,rosids,20210906,"Mickey, Adrian, James, Somona, Sophia",910823,23B,California,shrub,0.1828
Pol_cor,1,5.484531322,0.747011985,0.995021819,0.476730942,Polygala cornuta,Rhinotropis cornuta,Kellogg,Rhinotropis,Polygalaceae,Fabales,rosids,20210906,"Mickey, Adrian, James, Somona, Sophia",910823,23B,California,shrub,0.1828
Pol_cor,1.5,0.286851783,0.98235599,2.00497451,0.375399208,Polygala cornuta,Rhinotropis cornuta,Kellogg,Rhinotropis,Polygalaceae,Fabales,rosids,20210906,"Mickey, Adrian, James, Somona, Sophia",910823,23B,California,shrub,0.1828
Pol_cri,0.5,3.042157554,0.64733821,2.2979403275,0.4782071755,Pollia crispata,Pollia crispata,(R.Br.) Benth.,Pollia,Commelinaceae,Commelinales,monocots,20210412,"Mickey, Adrian",20030330,513,Australasia,herb,0.0489
Pol_cri,1,1.86958883,0.671173912,1.9724762180000002,0.527947217,Pollia crispata,Pollia crispata,(R.Br.) Benth.,Pollia,Commelinaceae,Commelinales,monocots,20210412,"Mickey, Adrian",20030330,513,Australasia,herb,0.0489
Pol_cri,1.5,0.164744624,0.889317573,2.342734885,0.484172316,Pollia crispata,Pollia crispata,(R.Br.) Benth.,Pollia,Commelinaceae,Commelinales,monocots,20210412,"Mickey, Adrian",20030330,513,Australasia,herb,0.0489
Pol_vir,0.5,6.420056433,0.548632802,0.8007117485,0.670249052,Polygonum virginianum,Persicaria virginiana,L.,Persicaria,Polygonaceae,Caryophyllales,rosids,20210707,"Mickey,Adrian,Sonoma,Nguyen, Lisa, James, Jason",840652,304,Eastern North America,herb,0.0396
Pol_vir,1,4.929996277,0.6764738175,0.7183366655,0.5900152275,Polygonum virginianum,Persicaria virginiana,L.,Persicaria,Polygonaceae,Caryophyllales,rosids,20210707,"Mickey,Adrian,Sonoma,Nguyen, Lisa, James, Jason",840652,304,Eastern North America,herb,0.0396
Pol_vir,1.5,0.255606689,0.99192024,0.880890186,0.623373953,Polygonum virginianum,Persicaria virginiana,L.,Persicaria,Polygonaceae,Caryophyllales,rosids,20210707,"Mickey,Adrian,Sonoma,Nguyen, Lisa, James, Jason",840652,304,Eastern North America,herb,0.0396
Pro_hoo,0.5,5.020699977,0.669449212,0.7439430490000001,0.615278409,Prosartes hooker,Prosartes hookeri,Torr.,Prosartes,Liliaceae,Liliales,monocots,20210706,"Mickey, Adrian, Lisa, James, Sophia",651083,21A,California,herb,0.0502
Pro_hoo,1,3.840105079,0.741713187,0.970503243,0.591110553,Prosartes hooker,Prosartes hookeri,Torr.,Prosartes,Liliaceae,Liliales,monocots,20210706,"Mickey, Adrian, Lisa, James, Sophia",651083,21A,California,herb,0.0502
Pro_hoo,1.5,0.8548392745,0.9750570785,0.8442805465000001,0.5328931830000001,Prosartes hooker,Prosartes hookeri,Torr.,Prosartes,Liliaceae,Liliales,monocots,20210706,"Mickey, Adrian, Lisa, James, Sophia",651083,21A,California,herb,0.0502
Pte_esc,0.5,2.836005466,0.775019953,1.7500558119999998,0.480490401,Pteridium esculentum,Pteridium esculentum,(G. Forst.) Cockayne,Pteridium,Dennstaedtiaceae,Polypodiales,ferns,20210421; 20210927; 20211006,"Mickey, Adrian,Jason; Ilaine, James; Mickey, James",950197,513,Australasia,herb,0.095
Puy_alp,0.5,0.165939001,1,57.39958586,0.048634468,Puya alpestris,Puya alpestris,(Poepp.) Gay,Puya,Bromeliaceae,Commelinales,monocots,20210623; 20210825,"Ilaine, Adrian, Sonoma, James, Lisa, Nguyen; Ilaine, Mickey",560083,167,Desert of the Americas,herb,0.0136
Puy_alp,1,0,1,29.96644834,0.091958393,Puya alpestris,Puya alpestris,(Poepp.) Gay,Puya,Bromeliaceae,Commelinales,monocots,20210623; 20210825,"Ilaine, Adrian, Sonoma, James, Lisa, Nguyen; Ilaine, Mickey",560083,167,Desert of the Americas,herb,0.0136
Qui_sap,0.5,5.97481256,0.7031684355000001,0.8343256065,0.6066652,Quillaja saponaria,Quillaja saponaria,Molina,Quillaja,Quillajaceae,Fabales,rosids,20210426,"Mickey, Adrian, Noah",361419,611,South-America,tree,0.2666
Qui_sap,1,3.750829324,0.766182919,0.8520543540000001,0.611601684,Quillaja saponaria,Quillaja saponaria,Molina,Quillaja,Quillajaceae,Fabales,rosids,20210426,"Mickey, Adrian, Noah",361419,611,South-America,tree,0.2666
Qui_sap,1.5,0.225262794,0.980107255,0.443482194,0.395218263,Quillaja saponaria,Quillaja saponaria,Molina,Quillaja,Quillajaceae,Fabales,rosids,20210426,"Mickey, Adrian, Noah",361419,611,South-America,tree,0.2666
Ran_lae,0.5,2.9138782155,0.7128700775,0.6664775995,0.577666934,Randia laetevirens,Randia laetevirens,Standl.,Randia,Rubiaceae,Gentianales,asterids,20210721,"Ilaine, Sonoma, James",910152,371,Mexico/Central America,tree,0.0149
Ran_lae,1,2.546302467,0.747035097,0.6741236209999999,0.605074546,Randia laetevirens,Randia laetevirens,Standl.,Randia,Rubiaceae,Gentianales,asterids,20210721,"Ilaine, Sonoma, James",910152,371,Mexico/Central America,tree,0.0149
Ran_lae,1.5,1.524437057,0.846413006,0.939309577,0.542081116,Randia laetevirens,Randia laetevirens,Standl.,Randia,Rubiaceae,Gentianales,asterids,20210721,"Ilaine, Sonoma, James",910152,371,Mexico/Central America,tree,0.0149
Res_lut,0.5,5.626133956,0.536659603,1.1614000720000002,0.618143197,Reseda luteola,Reseda luteola,L.,Reseda,Resedaceae,Brassicales,rosids,20210408,"Mickey, Sonoma, Ilaine, Jason",990665,425,Herb Garden,herb,0.1046
Res_lut,1,4.192901773,0.673740204,1.1155415770000001,0.544530437,Reseda luteola,Reseda luteola,L.,Reseda,Resedaceae,Brassicales,rosids,20210408,"Mickey, Sonoma, Ilaine, Jason",990665,425,Herb Garden,herb,0.1046
Res_lut,1.5,1.048774976,0.954758689,4.108948808,0.276163738,Reseda luteola,Reseda luteola,L.,Reseda,Resedaceae,Brassicales,rosids,20210408,"Mickey, Sonoma, Ilaine, Jason",990665,425,Herb Garden,herb,0.1046
Rha_pir,0.5,5.377929336499999,0.558268344,0.847991496,0.685713128,Rhamnus piripolia,Rhamnus pirifolia,Greene,Rhamnus,Rhamnaceae,Rosales,rosids,20210614; 20210825,"Mickey,Adrian,Somona,James,Nguyen,Sophia; Ilaine, Mickey",671218,29,California,shrub,0.0297
Rha_pir,1,3.9796213105,0.6460185869999999,0.8459030355,0.6691604215,Rhamnus piripolia,Rhamnus pirifolia,Greene,Rhamnus,Rhamnaceae,Rosales,rosids,20210614; 20210825,"Mickey,Adrian,Somona,James,Nguyen,Sophia; Ilaine, Mickey",671218,29,California,shrub,0.0297
Rha_pir,1.5,1.376084744,0.927626096,1.4439590770000001,0.493279217,Rhamnus piripolia,Rhamnus pirifolia,Greene,Rhamnus,Rhamnaceae,Rosales,rosids,20210614; 20210825,"Mickey,Adrian,Somona,James,Nguyen,Sophia; Ilaine, Mickey",671218,29,California,shrub,0.0297
Rib_vib,0.5,3.718489459,0.690581302,3.5419019449999998,0.295206021,Ribes viburnifolium,Ribes viburnifolium,A. Gray,Ribes,Grossulariaceae,Saxifragales,basal eudicots,20210602,"MIckey, Adrian, Ilaine, Sophia, Frances",851431,9,California,shrub,0.0301
Rib_vib,1,2.60116605,0.8378805305,1.1384257535,0.424167156,Ribes viburnifolium,Ribes viburnifolium,A. Gray,Ribes,Grossulariaceae,Saxifragales,basal eudicots,20210602,"MIckey, Adrian, Ilaine, Sophia, Frances",851431,9,California,shrub,0.0301
Rom_cou,0.5,2.003229972,0.725571726,0.9572793359999999,0.5267788965,Romneya coulteri,Romneya coulteri,Harv.,Romneya,Papaveraceae,Ranunculales,basal eudicots,20210706,"Mickey, Adrian, Lisa, James, Sophia",501640,12A,California,shrub,0.0956
Rom_cou,1,1.311908729,0.764184324,0.992488898,0.563615447,Romneya coulteri,Romneya coulteri,Harv.,Romneya,Papaveraceae,Ranunculales,basal eudicots,20210706,"Mickey, Adrian, Lisa, James, Sophia",501640,12A,California,shrub,0.0956
Rom_cou,1.5,0.213060615,0.97923472,0.27551657900000004,0.122552714,Romneya coulteri,Romneya coulteri,Harv.,Romneya,Papaveraceae,Ranunculales,basal eudicots,20210706,"Mickey, Adrian, Lisa, James, Sophia",501640,12A,California,shrub,0.0956
Rub_odo,0.5,3.785221195,0.75303961,0.587135628,0.48149523,Rubus odoratus,Rubus odoratus,L.,Rubus,Rosaceae,Rosales,rosids,20210707,"Mickey,Adrian,Sonoma,Nguyen, Lisa, James, Jason",760803,304,Eastern North America,shrub,0.1935
Rub_odo,1,2.484999591,0.817195628,0.6090444070000001,0.513688337,Rubus odoratus,Rubus odoratus,L.,Rubus,Rosaceae,Rosales,rosids,20210707,"Mickey,Adrian,Sonoma,Nguyen, Lisa, James, Jason",760803,304,Eastern North America,shrub,0.1935
Rub_odo,1.5,0.787788874,0.910872716,0.7681391989999999,0.474827667,Rubus odoratus,Rubus odoratus,L.,Rubus,Rosaceae,Rosales,rosids,20210707,"Mickey,Adrian,Sonoma,Nguyen, Lisa, James, Jason",760803,304,Eastern North America,shrub,0.1935
Rub_tin,0.5,7.846844587,0.525997261,0.717591704,0.7546354515,Rubia tinctorum,Rubia tinctorum,L.,Rubia,Rubiaceae,Gentianales,asterids,20210804,"Mickey, Sonoma, Ilaine, Jason",730744,425,Herb Garden,herb,0.0303
Rub_tin,1,6.174940744,0.700966545,0.792923995,0.614897955,Rubia tinctorum,Rubia tinctorum,L.,Rubia,Rubiaceae,Gentianales,asterids,20210804,"Mickey, Sonoma, Ilaine, Jason",730744,425,Herb Garden,herb,0.0303
Rub_tin,1.5,0.171583411,0.963381686,2.331384752,0.35726440449999997,Rubia tinctorum,Rubia tinctorum,L.,Rubia,Rubiaceae,Gentianales,asterids,20210804,"Mickey, Sonoma, Ilaine, Jason",730744,425,Herb Garden,herb,0.0303
Sag_lat,0.5,2.260872062,0.58898537,1.5530177699999999,0.485262138,Sagittaria latifolia,Sagittaria latifolia,Willd.,Sagittaria,Alismataceae,Alismatales,monocots,20210804,"Mickey, Sonoma, Ilaine, Jason",82209,404,Herb Garden,aquatic,0.1119
Sag_lat,1,1.5643575379999999,0.756538221,2.1655228830000004,0.3063310985,Sagittaria latifolia,Sagittaria latifolia,Willd.,Sagittaria,Alismataceae,Alismatales,monocots,20210804,"Mickey, Sonoma, Ilaine, Jason",82209,404,Herb Garden,aquatic,0.1119
Sag_lat,1.5,0.050831456,0.984361045,0.7120096165,0.22799473450000002,Sagittaria latifolia,Sagittaria latifolia,Willd.,Sagittaria,Alismataceae,Alismatales,monocots,20210804,"Mickey, Sonoma, Ilaine, Jason",82209,404,Herb Garden,aquatic,0.1119
Sal_sco,0.5,3.164706569,0.616690278,0.8357265730000001,0.690864502,Salix scouleriana,Salix scouleriana,Barratt ex Hook.,Salix,Salicaceae,Malpighiales,rosids,20210614; 20210825,"Mickey,Adrian,Somona,James,Nguyen,Sophia; Ilaine, Mickey",770174,4,California,tree,0.0207
Sal_sco,1,2.183491825,0.710655442,0.7928406809999999,0.6590519,Salix scouleriana,Salix scouleriana,Barratt ex Hook.,Salix,Salicaceae,Malpighiales,rosids,20210614; 20210825,"Mickey,Adrian,Somona,James,Nguyen,Sophia; Ilaine, Mickey",770174,4,California,tree,0.0207
Sal_sco,1.5,0.1970120705,0.9987686735,0.893178663,0.5729934605,Salix scouleriana,Salix scouleriana,Barratt ex Hook.,Salix,Salicaceae,Malpighiales,rosids,20210614; 20210825,"Mickey,Adrian,Somona,James,Nguyen,Sophia; Ilaine, Mickey",770174,4,California,tree,0.0207
Sam_nig,0.5,5.737959532,0.676571429,0.646951039,0.627734192,Sambucus nigra,Sambucus nigra,L.,Sambucus,Adoxaceae,Dipsacales,asterids,20210614; 20210825,"Mickey,Adrian,Somona,James,Nguyen,Sophia; Ilaine, Mickey",710153,29,California,tree,0.0594
Sam_nig,1,4.211408903500001,0.7650845385,0.98093121,0.5061178845000001,Sambucus nigra,Sambucus nigra,L.,Sambucus,Adoxaceae,Dipsacales,asterids,20210614; 20210825,"Mickey,Adrian,Somona,James,Nguyen,Sophia; Ilaine, Mickey",710153,29,California,tree,0.0594
Sam_nig,1.5,0.2259049065,0.9863410525,0.701274191,0.5456432655000001,Sambucus nigra,Sambucus nigra,L.,Sambucus,Adoxaceae,Dipsacales,asterids,20210614; 20210825,"Mickey,Adrian,Somona,James,Nguyen,Sophia; Ilaine, Mickey",710153,29,California,tree,0.0594
Sau_cer,0.5,1.7657187639999998,0.804981044,0.9242918794999999,0.5219519260000001,Saururus cernus,Saururus cernuus,L.,Saururus,Saururaceae,Piperales,basal angiosperms,20210714; 20210825,"Ilaine, Sonoma, James, Lisa, Nguyen, Jason; Ilaine, Mickey",780467,302,Eastern North America,herb,0.091
Sau_cer,1,1.450975388,0.853519011,0.956894414,0.512469213,Saururus cernus,Saururus cernuus,L.,Saururus,Saururaceae,Piperales,basal angiosperms,20210714; 20210825,"Ilaine, Sonoma, James, Lisa, Nguyen, Jason; Ilaine, Mickey",780467,302,Eastern North America,herb,0.091
Sau_cer,1.5,0.40087305149999997,0.9499772985,0.5576971894999999,0.6696783335000001,Saururus cernus,Saururus cernuus,L.,Saururus,Saururaceae,Piperales,basal angiosperms,20210714; 20210825,"Ilaine, Sonoma, James, Lisa, Nguyen, Jason; Ilaine, Mickey",780467,302,Eastern North America,herb,0.091
